"","datasetID","study","genus","species","varetc","woody","forcetemp","forcetemp_night","photoperiod_day","response","response.time","Total_Chilling_Hours","chilltemp","chilldays","fieldsample.date","provenance.lat","provenance.long","force","photo","chill","resp","force_type","photo_type","chill_type","chill.hrs","chill.ports","latbi","complex","force.z","photo.z","chill.z","spps","phylo","crops"
"4742","laube14a","exp1","Fraxinus","excelsior","","yes","7","","8","timeonly",32,2239,"","110","14-Mar-2012",48.403008,11.711811,7,8,7.50625,32,"ramped","exp","fldest",2239,103.547699511753,"Fraxinus_excelsior",83,-1.44733216416818,-1.00803446073276,0.804257149092585,"Fraxinus_excelsior","Fraxinus_excelsior","nocrop"
"4743","laube14a","exp1","Fraxinus","excelsior","","yes","7","","12","timeonly",32,2239,"","110","14-Mar-2012",48.403008,11.711811,7,12,7.50625,32,"ramped","exp","fldest",2239,103.547699511753,"Fraxinus_excelsior",83,-1.44733216416818,-0.242892681737139,0.804257149092585,"Fraxinus_excelsior","Fraxinus_excelsior","nocrop"
"4786","laube14a","exp1","Fraxinus","excelsior","","yes","7","","16","timeonly",32,2239,"","110","14-Mar-2012",48.403008,11.711811,7,16,7.50625,32,"ramped","exp","fldest",2239,103.547699511753,"Fraxinus_excelsior",83,-1.44733216416818,0.522249097258486,0.804257149092585,"Fraxinus_excelsior","Fraxinus_excelsior","nocrop"
"4847","laube14a","exp1","Fraxinus","excelsior","","yes","7","","8","timeonly",40,1003,"","33","14-Dec-2011",48.403008,11.711811,7,8,3.61875,40,"ramped","exp","fldest",1003,51.6913728053825,"Fraxinus_excelsior",83,-1.44733216416818,-1.00803446073276,-0.426623959474744,"Fraxinus_excelsior","Fraxinus_excelsior","nocrop"
"4848","laube14a","exp1","Fraxinus","excelsior","","yes","7","","12","timeonly",39,1003,"","33","14-Dec-2011",48.403008,11.711811,7,12,3.61875,39,"ramped","exp","fldest",1003,51.6913728053825,"Fraxinus_excelsior",83,-1.44733216416818,-0.242892681737139,-0.426623959474744,"Fraxinus_excelsior","Fraxinus_excelsior","nocrop"
"4849","laube14a","exp1","Fraxinus","excelsior","","yes","7","","16","timeonly",34,1003,"","33","14-Dec-2011",48.403008,11.711811,7,16,3.61875,34,"ramped","exp","fldest",1003,51.6913728053825,"Fraxinus_excelsior",83,-1.44733216416818,0.522249097258486,-0.426623959474744,"Fraxinus_excelsior","Fraxinus_excelsior","nocrop"
"4956","laube14a","exp1","Fraxinus","excelsior","","yes","7","","8","timeonly",31,1780,"","73","30-Jan-2012",48.403008,11.711811,7,8,5.82916666666667,31,"ramped","exp","fldest",1780,79.879632404017,"Fraxinus_excelsior",83,-1.44733216416818,-1.00803446073276,0.273250025621685,"Fraxinus_excelsior","Fraxinus_excelsior","nocrop"
"4957","laube14a","exp1","Fraxinus","excelsior","","yes","7","","12","timeonly",29,1780,"","73","30-Jan-2012",48.403008,11.711811,7,12,5.82916666666667,29,"ramped","exp","fldest",1780,79.879632404017,"Fraxinus_excelsior",83,-1.44733216416818,-0.242892681737139,0.273250025621685,"Fraxinus_excelsior","Fraxinus_excelsior","nocrop"
"4958","laube14a","exp1","Fraxinus","excelsior","","yes","7","","16","timeonly",31,1780,"","73","30-Jan-2012",48.403008,11.711811,7,16,5.82916666666667,31,"ramped","exp","fldest",1780,79.879632404017,"Fraxinus_excelsior",83,-1.44733216416818,0.522249097258486,0.273250025621685,"Fraxinus_excelsior","Fraxinus_excelsior","nocrop"
"8513","zohner16","exp1","Fraxinus","latifolia","","yes","18","14","8","timeonly",89.991,989,"","","21-Dec-2013",48.16447,11.50293,15.3333333333333,8,4.44791666666667,89.991,"exp","exp","fldest",989,61.1148070881309,"Fraxinus_latifolia",84,0.0237125466098977,-1.00803446073276,-0.164088760541305,"Fraxinus_latifolia","Fraxinus_latifolia","nocrop"
"8514","zohner16","exp1","Fraxinus","latifolia","","yes","18","14","8","timeonly",50.355,1831,"","","10-Feb-2014",48.16447,11.50293,15.3333333333333,8,6.875,50.355,"exp","exp","fldest",1831,95.3468886724268,"Fraxinus_latifolia",84,0.0237125466098977,-1.00803446073276,0.604387387090495,"Fraxinus_latifolia","Fraxinus_latifolia","nocrop"
"8515","zohner16","exp1","Fraxinus","latifolia","","yes","18","14","8","timeonly",43.38875,2380,"","","21-Mar-2014",48.16447,11.50293,15.3333333333333,8,9.26458333333333,43.38875,"exp","exp","fldest",2380,123.490985386386,"Fraxinus_latifolia",84,0.0237125466098977,-1.00803446073276,1.36099008351425,"Fraxinus_latifolia","Fraxinus_latifolia","nocrop"
"8689","zohner16","exp1","Fraxinus","latifolia","","yes","18","14","16","timeonly",56,989,"","","21-Dec-2013",48.16447,11.50293,16.6666666666667,16,4.44791666666667,56,"exp","exp","fldest",989,61.1148070881309,"Fraxinus_latifolia",84,0.259079700334389,0.522249097258486,-0.164088760541305,"Fraxinus_latifolia","Fraxinus_latifolia","nocrop"
"8690","zohner16","exp1","Fraxinus","latifolia","","yes","18","14","16","timeonly",53.125,1831,"","","10-Feb-2014",48.16447,11.50293,16.6666666666667,16,6.875,53.125,"exp","exp","fldest",1831,95.3468886724268,"Fraxinus_latifolia",84,0.259079700334389,0.522249097258486,0.604387387090495,"Fraxinus_latifolia","Fraxinus_latifolia","nocrop"
"8691","zohner16","exp1","Fraxinus","latifolia","","yes","18","14","16","timeonly",48.875,2380,"","","21-Mar-2014",48.16447,11.50293,16.6666666666667,16,9.26458333333333,48.875,"exp","exp","fldest",2380,123.490985386386,"Fraxinus_latifolia",84,0.259079700334389,0.522249097258486,1.36099008351425,"Fraxinus_latifolia","Fraxinus_latifolia","nocrop"
"1899","flynn18","exp1","Fraxinus","nigra",NA,"yes","20","10","8","timeonly",32.66666667,965,"0","0","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,2.38541666666667,32.66666667,"exp","exp","bothest",965,62.1705815212995,"Fraxinus_nigra",85,-0.32933818397684,-1.00803446073276,-0.817128576983778,"Fraxinus_nigra","Fraxinus_nigra","nocrop"
"1937","flynn18","exp1","Fraxinus","nigra",NA,"yes","20","10","12","timeonly",29.5,965,"0","0","26-Jan-2015",45.932675,-74.02507,15,12,2.38541666666667,29.5,"exp","exp","bothest",965,62.1705815212995,"Fraxinus_nigra",85,-0.0351292418212253,-0.242892681737139,-0.817128576983778,"Fraxinus_nigra","Fraxinus_nigra","nocrop"
"1938","flynn18","exp1","Fraxinus","nigra",NA,"yes","20","10","12","timeonly",33.66666667,965,"0","0","26-Jan-2015",45.932675,-74.02507,15,12,2.38541666666667,33.66666667,"exp","exp","bothest",965,62.1705815212995,"Fraxinus_nigra",85,-0.0351292418212253,-0.242892681737139,-0.817128576983778,"Fraxinus_nigra","Fraxinus_nigra","nocrop"
"1968","flynn18","exp1","Fraxinus","nigra",NA,"yes","15","5","8","timeonly",46.5,949,"0","0","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,2.36041666666667,46.5,"exp","exp","bothest",949,60.337337283142,"Fraxinus_nigra",85,-1.21196501044368,-1.00803446073276,-0.825044211122475,"Fraxinus_nigra","Fraxinus_nigra","nocrop"
"2016","flynn18","exp1","Fraxinus","nigra",NA,"yes","15","5","12","timeonly",39.33333333,965,"0","0","26-Jan-2015",45.932675,-74.02507,10,12,2.38541666666667,39.33333333,"exp","exp","bothest",965,62.1705815212995,"Fraxinus_nigra",85,-0.917756068288069,-0.242892681737139,-0.817128576983778,"Fraxinus_nigra","Fraxinus_nigra","nocrop"
"2017","flynn18","exp1","Fraxinus","nigra",NA,"yes","15","5","12","timeonly",48.66666667,965,"0","0","26-Jan-2015",45.932675,-74.02507,10,12,2.38541666666667,48.66666667,"exp","exp","bothest",965,62.1705815212995,"Fraxinus_nigra",85,-0.917756068288069,-0.242892681737139,-0.817128576983778,"Fraxinus_nigra","Fraxinus_nigra","nocrop"
"2091","flynn18","exp1","Fraxinus","nigra",NA,"yes","15","5","8","timeonly",73.25,949,"0","0","21-Jan-2015",42.531705,-72.18992,8.33333333333333,8,2.36041666666667,73.25,"exp","exp","bothest",949,60.337337283142,"Fraxinus_nigra",85,-1.21196501044368,-1.00803446073276,-0.825044211122475,"Fraxinus_nigra","Fraxinus_nigra","nocrop"
"2092","flynn18","exp1","Fraxinus","nigra",NA,"yes","20","10","8","timeonly",35.5,949,"0","0","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,2.36041666666667,35.5,"exp","exp","bothest",949,60.337337283142,"Fraxinus_nigra",85,-0.32933818397684,-1.00803446073276,-0.825044211122475,"Fraxinus_nigra","Fraxinus_nigra","nocrop"
"2093","flynn18","exp1","Fraxinus","nigra",NA,"yes","20","10","8","timeonly",44.75,949,"0","0","21-Jan-2015",42.531705,-72.18992,13.3333333333333,8,2.36041666666667,44.75,"exp","exp","bothest",949,60.337337283142,"Fraxinus_nigra",85,-0.32933818397684,-1.00803446073276,-0.825044211122475,"Fraxinus_nigra","Fraxinus_nigra","nocrop"
"2094","flynn18","exp1","Fraxinus","nigra",NA,"yes","20","10","12","timeonly",32,949,"0","0","21-Jan-2015",42.531705,-72.18992,15,12,2.36041666666667,32,"exp","exp","bothest",949,60.337337283142,"Fraxinus_nigra",85,-0.0351292418212253,-0.242892681737139,-0.825044211122475,"Fraxinus_nigra","Fraxinus_nigra","nocrop"
"2095","flynn18","exp1","Fraxinus","nigra",NA,"yes","20","10","12","timeonly",39.4,949,"0","0","21-Jan-2015",42.531705,-72.18992,15,12,2.36041666666667,39.4,"exp","exp","bothest",949,60.337337283142,"Fraxinus_nigra",85,-0.0351292418212253,-0.242892681737139,-0.825044211122475,"Fraxinus_nigra","Fraxinus_nigra","nocrop"
"2096","flynn18","exp1","Fraxinus","nigra",NA,"yes","15","5","12","timeonly",39.2,949,"0","0","21-Jan-2015",42.531705,-72.18992,10,12,2.36041666666667,39.2,"exp","exp","bothest",949,60.337337283142,"Fraxinus_nigra",85,-0.917756068288069,-0.242892681737139,-0.825044211122475,"Fraxinus_nigra","Fraxinus_nigra","nocrop"
"2097","flynn18","exp1","Fraxinus","nigra",NA,"yes","15","5","12","timeonly",54.4,949,"0","0","21-Jan-2015",42.531705,-72.18992,10,12,2.36041666666667,54.4,"exp","exp","bothest",949,60.337337283142,"Fraxinus_nigra",85,-0.917756068288069,-0.242892681737139,-0.825044211122475,"Fraxinus_nigra","Fraxinus_nigra","nocrop"
"2103","flynn18","exp1","Fraxinus","nigra",NA,"yes","20","10","8","timeonly",40.83333333,965,"0","0","26-Jan-2015",45.932675,-74.02507,13.3333333333333,8,2.38541666666667,40.83333333,"exp","exp","bothest",965,62.1705815212995,"Fraxinus_nigra",85,-0.32933818397684,-1.00803446073276,-0.817128576983778,"Fraxinus_nigra","Fraxinus_nigra","nocrop"
"2104","flynn18","exp1","Fraxinus","nigra",NA,"yes","15","5","8","timeonly",50.5,965,"0","0","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,2.38541666666667,50.5,"exp","exp","bothest",965,62.1705815212995,"Fraxinus_nigra",85,-1.21196501044368,-1.00803446073276,-0.817128576983778,"Fraxinus_nigra","Fraxinus_nigra","nocrop"
"2105","flynn18","exp1","Fraxinus","nigra",NA,"yes","15","5","8","timeonly",68,965,"0","0","26-Jan-2015",45.932675,-74.02507,8.33333333333333,8,2.38541666666667,68,"exp","exp","bothest",965,62.1705815212995,"Fraxinus_nigra",85,-1.21196501044368,-1.00803446073276,-0.817128576983778,"Fraxinus_nigra","Fraxinus_nigra","nocrop"
"8516","zohner16","exp1","Fraxinus","ornus","","yes","18","14","8","timeonly",94.4094375,989,"","","21-Dec-2013",48.16447,11.50293,15.3333333333333,8,4.44791666666667,94.4094375,"exp","exp","fldest",989,61.1148070881309,"Fraxinus_ornus",86,0.0237125466098977,-1.00803446073276,-0.164088760541305,"Fraxinus_ornus","Fraxinus_ornus","nocrop"
"8692","zohner16","exp1","Fraxinus","ornus","","yes","18","14","16","timeonly",100.465125,989,"","","21-Dec-2013",48.16447,11.50293,16.6666666666667,16,4.44791666666667,100.465125,"exp","exp","fldest",989,61.1148070881309,"Fraxinus_ornus",86,0.259079700334389,0.522249097258486,-0.164088760541305,"Fraxinus_ornus","Fraxinus_ornus","nocrop"
"8693","zohner16","exp1","Fraxinus","ornus","","yes","18","14","16","timeonly",86.3125,1831,"","","10-Feb-2014",48.16447,11.50293,16.6666666666667,16,6.875,86.3125,"exp","exp","fldest",1831,95.3468886724268,"Fraxinus_ornus",86,0.259079700334389,0.522249097258486,0.604387387090495,"Fraxinus_ornus","Fraxinus_ornus","nocrop"
"8694","zohner16","exp1","Fraxinus","ornus","","yes","18","14","16","timeonly",43.0625,2380,"","","21-Mar-2014",48.16447,11.50293,16.6666666666667,16,9.26458333333333,43.0625,"exp","exp","fldest",2380,123.490985386386,"Fraxinus_ornus",86,0.259079700334389,0.522249097258486,1.36099008351425,"Fraxinus_ornus","Fraxinus_ornus","nocrop"
"8870","zohner16","exp1","Fraxinus","ornus","","yes","18","14","8","timeonly",75.6875,1831,"","","10-Feb-2014",48.16447,11.50293,15.3333333333333,8,6.875,75.6875,"exp","exp","fldest",1831,95.3468886724268,"Fraxinus_ornus",86,0.0237125466098977,-1.00803446073276,0.604387387090495,"Fraxinus_ornus","Fraxinus_ornus","nocrop"
"8871","zohner16","exp1","Fraxinus","ornus","","yes","18","14","8","timeonly",42.3513125,2380,"","","21-Mar-2014",48.16447,11.50293,15.3333333333333,8,9.26458333333333,42.3513125,"exp","exp","fldest",2380,123.490985386386,"Fraxinus_ornus",86,0.0237125466098977,-1.00803446073276,1.36099008351425,"Fraxinus_ornus","Fraxinus_ornus","nocrop"
"4744","laube14a","exp1","Fraxinus","pennsylvanica","","yes","7","","8","timeonly",31,2239,"","110","14-Mar-2012",48.403008,11.711811,7,8,7.50625,31,"ramped","exp","fldest",2239,103.547699511753,"Fraxinus_pennsylvanica",87,-1.44733216416818,-1.00803446073276,0.804257149092585,"Fraxinus_pennsylvanica","Fraxinus_pennsylvanica","nocrop"
"4745","laube14a","exp1","Fraxinus","pennsylvanica","","yes","7","","16","timeonly",31,2239,"","110","14-Mar-2012",48.403008,11.711811,7,16,7.50625,31,"ramped","exp","fldest",2239,103.547699511753,"Fraxinus_pennsylvanica",87,-1.44733216416818,0.522249097258486,0.804257149092585,"Fraxinus_pennsylvanica","Fraxinus_pennsylvanica","nocrop"
"4776","laube14a","exp1","Fraxinus","pennsylvanica","","yes","7","","12","timeonly",31,2239,"","110","14-Mar-2012",48.403008,11.711811,7,12,7.50625,31,"ramped","exp","fldest",2239,103.547699511753,"Fraxinus_pennsylvanica",87,-1.44733216416818,-0.242892681737139,0.804257149092585,"Fraxinus_pennsylvanica","Fraxinus_pennsylvanica","nocrop"
"4850","laube14a","exp1","Fraxinus","pennsylvanica","","yes","7","","8","timeonly",34,1003,"","33","14-Dec-2011",48.403008,11.711811,7,8,3.61875,34,"ramped","exp","fldest",1003,51.6913728053825,"Fraxinus_pennsylvanica",87,-1.44733216416818,-1.00803446073276,-0.426623959474744,"Fraxinus_pennsylvanica","Fraxinus_pennsylvanica","nocrop"
"4851","laube14a","exp1","Fraxinus","pennsylvanica","","yes","7","","16","timeonly",27,1003,"","33","14-Dec-2011",48.403008,11.711811,7,16,3.61875,27,"ramped","exp","fldest",1003,51.6913728053825,"Fraxinus_pennsylvanica",87,-1.44733216416818,0.522249097258486,-0.426623959474744,"Fraxinus_pennsylvanica","Fraxinus_pennsylvanica","nocrop"
"4895","laube14a","exp1","Fraxinus","pennsylvanica","","yes","7","","12","timeonly",31,1003,"","33","14-Dec-2011",48.403008,11.711811,7,12,3.61875,31,"ramped","exp","fldest",1003,51.6913728053825,"Fraxinus_pennsylvanica",87,-1.44733216416818,-0.242892681737139,-0.426623959474744,"Fraxinus_pennsylvanica","Fraxinus_pennsylvanica","nocrop"
"4959","laube14a","exp1","Fraxinus","pennsylvanica","","yes","7","","12","timeonly",29,1780,"","73","30-Jan-2012",48.403008,11.711811,7,12,5.82916666666667,29,"ramped","exp","fldest",1780,79.879632404017,"Fraxinus_pennsylvanica",87,-1.44733216416818,-0.242892681737139,0.273250025621685,"Fraxinus_pennsylvanica","Fraxinus_pennsylvanica","nocrop"
"4989","laube14a","exp1","Fraxinus","pennsylvanica","","yes","7","","8","timeonly",28,1780,"","73","30-Jan-2012",48.403008,11.711811,7,8,5.82916666666667,28,"ramped","exp","fldest",1780,79.879632404017,"Fraxinus_pennsylvanica",87,-1.44733216416818,-1.00803446073276,0.273250025621685,"Fraxinus_pennsylvanica","Fraxinus_pennsylvanica","nocrop"
"4990","laube14a","exp1","Fraxinus","pennsylvanica","","yes","7","","16","timeonly",29,1780,"","73","30-Jan-2012",48.403008,11.711811,7,16,5.82916666666667,29,"ramped","exp","fldest",1780,79.879632404017,"Fraxinus_pennsylvanica",87,-1.44733216416818,0.522249097258486,0.273250025621685,"Fraxinus_pennsylvanica","Fraxinus_pennsylvanica","nocrop"
"8698","zohner16","exp1","Hamamelis","japonica","","yes","18","14","16","timeonly",38.5625,989,"","","21-Dec-2013",48.16447,11.50293,16.6666666666667,16,4.44791666666667,38.5625,"exp","exp","fldest",989,61.1148070881309,"Hamamelis_japonica",89,0.259079700334389,0.522249097258486,-0.164088760541305,"Hamamelis_japonica","Hamamelis_japonica","nocrop"
"8699","zohner16","exp1","Hamamelis","japonica","","yes","18","14","16","timeonly",23.875,1831,"","","10-Feb-2014",48.16447,11.50293,16.6666666666667,16,6.875,23.875,"exp","exp","fldest",1831,95.3468886724268,"Hamamelis_japonica",89,0.259079700334389,0.522249097258486,0.604387387090495,"Hamamelis_japonica","Hamamelis_japonica","nocrop"
"8700","zohner16","exp1","Hamamelis","japonica","","yes","18","14","16","timeonly",23.5625,2380,"","","21-Mar-2014",48.16447,11.50293,16.6666666666667,16,9.26458333333333,23.5625,"exp","exp","fldest",2380,123.490985386386,"Hamamelis_japonica",89,0.259079700334389,0.522249097258486,1.36099008351425,"Hamamelis_japonica","Hamamelis_japonica","nocrop"
"8875","zohner16","exp1","Hamamelis","japonica","","yes","18","14","8","timeonly",40.4375,989,"","","21-Dec-2013",48.16447,11.50293,15.3333333333333,8,4.44791666666667,40.4375,"exp","exp","fldest",989,61.1148070881309,"Hamamelis_japonica",89,0.0237125466098977,-1.00803446073276,-0.164088760541305,"Hamamelis_japonica","Hamamelis_japonica","nocrop"
"8876","zohner16","exp1","Hamamelis","japonica","","yes","18","14","8","timeonly",25.375,1831,"","","10-Feb-2014",48.16447,11.50293,15.3333333333333,8,6.875,25.375,"exp","exp","fldest",1831,95.3468886724268,"Hamamelis_japonica",89,0.0237125466098977,-1.00803446073276,0.604387387090495,"Hamamelis_japonica","Hamamelis_japonica","nocrop"
"8877","zohner16","exp1","Hamamelis","japonica","","yes","18","14","8","timeonly",23.9375,2380,"","","21-Mar-2014",48.16447,11.50293,15.3333333333333,8,9.26458333333333,23.9375,"exp","exp","fldest",2380,123.490985386386,"Hamamelis_japonica",89,0.0237125466098977,-1.00803446073276,1.36099008351425,"Hamamelis_japonica","Hamamelis_japonica","nocrop"
"8701","zohner16","exp1","Hamamelis","vernalis","","yes","18","14","16","timeonly",61,989,"","","21-Dec-2013",48.16447,11.50293,16.6666666666667,16,4.44791666666667,61,"exp","exp","fldest",989,61.1148070881309,"Hamamelis_vernalis",90,0.259079700334389,0.522249097258486,-0.164088760541305,"Hamamelis_vernalis","Hamamelis_vernalis","nocrop"
"8702","zohner16","exp1","Hamamelis","vernalis","","yes","18","14","16","timeonly",31.8125,1831,"","","10-Feb-2014",48.16447,11.50293,16.6666666666667,16,6.875,31.8125,"exp","exp","fldest",1831,95.3468886724268,"Hamamelis_vernalis",90,0.259079700334389,0.522249097258486,0.604387387090495,"Hamamelis_vernalis","Hamamelis_vernalis","nocrop"
"8703","zohner16","exp1","Hamamelis","vernalis","","yes","18","14","16","timeonly",21.5,2380,"","","21-Mar-2014",48.16447,11.50293,16.6666666666667,16,9.26458333333333,21.5,"exp","exp","fldest",2380,123.490985386386,"Hamamelis_vernalis",90,0.259079700334389,0.522249097258486,1.36099008351425,"Hamamelis_vernalis","Hamamelis_vernalis","nocrop"
"8878","zohner16","exp1","Hamamelis","vernalis","","yes","18","14","8","timeonly",59.3125,989,"","","21-Dec-2013",48.16447,11.50293,15.3333333333333,8,4.44791666666667,59.3125,"exp","exp","fldest",989,61.1148070881309,"Hamamelis_vernalis",90,0.0237125466098977,-1.00803446073276,-0.164088760541305,"Hamamelis_vernalis","Hamamelis_vernalis","nocrop"
"8879","zohner16","exp1","Hamamelis","vernalis","","yes","18","14","8","timeonly",31.3125,1831,"","","10-Feb-2014",48.16447,11.50293,15.3333333333333,8,6.875,31.3125,"exp","exp","fldest",1831,95.3468886724268,"Hamamelis_vernalis",90,0.0237125466098977,-1.00803446073276,0.604387387090495,"Hamamelis_vernalis","Hamamelis_vernalis","nocrop"
"8880","zohner16","exp1","Hamamelis","vernalis","","yes","18","14","8","timeonly",22.0625,2380,"","","21-Mar-2014",48.16447,11.50293,15.3333333333333,8,9.26458333333333,22.0625,"exp","exp","fldest",2380,123.490985386386,"Hamamelis_vernalis",90,0.0237125466098977,-1.00803446073276,1.36099008351425,"Hamamelis_vernalis","Hamamelis_vernalis","nocrop"
